chaju_id,credit_class,score_risk,gender,age,agegroup,job,edu,dwell_type,house_type,marriage,income_home_grp,expenditure_grp,child_cd,no_child,flag_priv_biz_cd,card_count,card_period,loan_period,Pcard_loan_amt,over_period,Pcard_over_amt,over_amt,loan_amt_final2,del_rate,loan_count,overdue_count,income_ind_grp,real_period,new_score_scaled
C-2330,C08,714,남성,61,60대,무직/기타,중학교 졸업,자가,단독주택,기혼,100-199만원,99만원 이하,Y,3,N,1.0,25.0,75.0,0.0,25.0,0.0,0.0,0.0,0.0,3.0,1.0,100-199만원,223.0,401.5723179127041
C-2331,C06,591,여성,58,50대,기능/노무직,중학교 졸업,자가,연립/다세대/빌라,기타(이혼/별거/사별),99만원 이하,99만원 이하,Y,2,N,3.0,53.0,39.0,4400000.0,0.0,0.0,0.0,12990000.0,0.0,8.0,0.0,99만원 이하,217.0,308.0847386354916
C-2332,C08,738,남성,43,40대,기능/노무직,전문대학 졸업,전세,아파트,기혼,400-499만원,200-299만원,Y,2,N,1.0,14.0,108.0,0.0,95.0,0.0,0.0,0.0,0.0,5.0,4.0,400-499만원,146.0,468.1433466058661
C-2333,C07,688,남성,31,30대,판매/서비스직,대학교 졸업,전세,연립/다세대/빌라,기혼,500-599만원,100-199만원,Y,1,N,2.0,20.0,20.0,0.0,60.0,0.0,0.0,0.0,0.0,3.0,3.0,500-599만원,62.0,385.0289576048108
C-2334,C04,371,남성,50,50대,무직/기타,대학교 졸업,자가,단독주택,기혼,300-399만원,99만원 이하,Y,2,N,2.0,32.0,13.0,0.0,7.0,0.0,90000.0,41890000.0,0.214848412508952,2.0,1.0,200-299만원,72.0,341.78837511455964
C-2335,C05,408,남성,47,40대,기능/노무직,고등학교 졸업,자가,아파트,기혼,600-699만원,99만원 이하,Y,2,N,0.0,0.0,25.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,300-399만원,,425.861283659688
C-2336,C04,307,남성,71,70대,학생(재수생포함),대학교 재학,자가,아파트,미혼,500-599만원,99만원 이하,N,0,N,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,3.0,300-399만원,,434.7851841504348
C-2337,C05,494,여성,65,60대,전업주부,고등학교 졸업,자가,아파트,기혼,100-199만원,99만원 이하,Y,2,N,6.0,115.0,42.0,0.0,0.0,0.0,0.0,189000000.0,0.0,5.0,0.0,100-199만원,273.0,268.04375727906665
C-2340,C05,484,여성,66,60대,전업주부,대학교 졸업,자가,단독주택,기혼,700-799만원,400-499만원,Y,2,N,6.0,105.0,46.0,0.0,0.0,0.0,0.0,10320000.0,0.0,2.0,0.0,300-399만원,275.0,243.95834348306371
C-2342,C06,534,남성,60,60대,무직/기타,전문대학 졸업,전세,단독주택,기혼,300-399만원,100-199만원,Y,2,Y,6.0,112.0,19.0,0.0,0.0,0.0,0.0,95000000.0,0.0,2.0,0.0,200-299만원,207.0,220.8111700493158
C-2343,C06,598,남성,48,40대,기능/노무직,고등학교 졸업,전세,아파트,기혼,300-399만원,100-199만원,Y,1,N,3.0,67.0,102.0,0.0,0.0,0.0,0.0,854000000.0,0.0,6.0,0.0,300-399만원,87.0,268.1131484300124
C-2344,C04,378,여성,39,30대,판매/서비스직,전문대학 졸업,자가,단독주택,기혼,400-499만원,99만원 이하,N,0,N,2.0,30.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,100-199만원,25.0,356.2683591569651
C-2349,C05,448,남성,41,40대,사무직,대학교 졸업,자가,단독주택,미혼,300-399만원,100-199만원,N,0,N,1.0,25.0,48.0,0.0,0.0,0.0,0.0,64000000.0,0.0,2.0,0.0,300-399만원,113.0,339.6028164750932
C-2350,C06,581,여성,52,50대,전업주부,고등학교 졸업,자가,연립/다세대/빌라,기혼,500-599만원,100-199만원,Y,1,N,5.0,125.0,95.0,0.0,0.0,0.0,0.0,38720000.0,0.0,13.0,0.0,200-299만원,277.0,232.06145275471357
C-2352,C06,578,남성,48,40대,기능/노무직,고등학교 졸업,전세,아파트,기혼,300-399만원,100-199만원,Y,1,N,1.0,25.0,117.0,700000.0,0.0,0.0,0.0,256500000.0,0.0,7.0,0.0,200-299만원,43.0,310.7785041181596
C-2354,C04,361,여성,53,50대,기능/노무직,고등학교 졸업,자가,아파트,기혼,400-499만원,99만원 이하,Y,2,N,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,100-199만원,,412.4199508832061
C-2355,C05,400,여성,24,20대,사무직,대학원 졸업,월세,단독주택,미혼,200-299만원,99만원 이하,N,0,N,0.0,0.0,10.0,0.0,0.0,0.0,0.0,7800000.0,0.0,2.0,0.0,200-299만원,,284.4582455164621
C-2356,C05,424,남성,61,60대,무직/기타,중학교 졸업,자가,단독주택,기혼,100-199만원,99만원 이하,Y,3,N,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,100-199만원,,382.11169460318433
C-2358,C03,285,여성,80,80대이상,학생(재수생포함),대학교 재학,자가,아파트,미혼,700-799만원,99만원 이하,N,0,N,2.0,50.0,56.0,0.0,0.0,0.0,0.0,18490000.0,0.0,6.0,0.0,200-299만원,203.0,287.94390098729303
C-2359,C06,521,남성,55,50대,판매/서비스직,고등학교 졸업,자가,단독주택,기혼,300-399만원,100-199만원,Y,2,N,4.0,81.0,25.0,0.0,0.0,0.0,0.0,990000.0,0.0,1.0,0.0,300-399만원,182.0,278.5816245200011
C-2360,C06,514,여성,64,60대,판매/서비스직,중학교 졸업,자가,아파트,기혼,300-399만원,99만원 이하,Y,2,N,0.0,0.0,4.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,300-399만원,,403.1707885111503
C-2361,C04,338,남성,49,40대,행정관리/전문직,대학원 졸업,자가,단독주택,기혼,600-699만원,100-199만원,Y,2,N,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,200-299만원,5.0,370.8731707299228
C-2362,C05,431,남성,54,50대,사무직,대학교 졸업,자가,아파트,기혼,400-499만원,200-299만원,Y,2,Y,6.0,92.0,54.0,0.0,0.0,0.0,0.0,328570000.0,0.0,9.0,0.0,200-299만원,254.0,295.59748707211656
C-2363,C07,621,남성,54,50대,사무직,대학교 졸업,자가,아파트,기혼,400-499만원,200-299만원,Y,2,N,3.0,65.0,102.0,0.0,12.0,0.0,11000000.0,309500000.0,3.5541195476575123,14.0,1.0,300-399만원,256.0,333.47498372889544
C-2364,C05,401,남성,57,50대,기능/노무직,고등학교 졸업,자가,단독주택,기혼,200-299만원,99만원 이하,Y,2,N,3.0,72.0,4.0,0.0,0.0,0.0,0.0,1600000.0,0.0,1.0,0.0,200-299만원,50.0,293.50146838152364
C-2365,C03,275,여성,82,80대이상,사무직,대학교 졸업,자가,아파트,미혼,600-699만원,100-199만원,N,0,N,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,400-499만원,,403.7113574804863
C-2367,C06,508,남성,35,30대,판매/서비스직,대학교 졸업,자가,단독주택,미혼,400-499만원,99만원 이하,N,0,N,5.0,73.0,55.0,0.0,0.0,0.0,0.0,520000000.0,0.0,5.0,0.0,400-499만원,255.0,313.51528308783696
C-2368,C05,441,남성,56,50대,행정관리/전문직,대학교 졸업,자가,아파트,기혼,500-599만원,100-199만원,Y,2,Y,5.0,125.0,108.0,0.0,0.0,0.0,0.0,33820000.0,0.0,11.0,0.0,500-599만원,69.0,237.94357943528212
C-2369,C05,491,여성,54,50대,전업주부,대학교 졸업,자가,단독주택,기혼,400-499만원,100-199만원,Y,1,N,2.0,50.0,66.0,0.0,16.0,0.0,0.0,0.0,0.0,5.0,4.0,400-499만원,129.0,351.32598676981365
C-2370,C05,417,여성,71,70대,전업주부,고등학교 졸업,전세,단독주택,기타(이혼/별거/사별),99만원 이하,99만원 이하,Y,2,Y,2.0,13.0,49.0,0.0,0.0,0.0,0.0,72700000.0,0.0,2.0,0.0,99만원 이하,68.0,327.82327916595494
C-2371,C04,398,여성,47,40대,사무직,대학교 졸업,자가,아파트,기혼,600-699만원,100-199만원,Y,2,N,3.0,75.0,20.0,0.0,0.0,0.0,0.0,59000000.0,0.0,1.0,0.0,200-299만원,213.0,301.331716191621
C-2372,C04,358,남성,45,40대,행정관리/전문직,대학교 졸업,자가,아파트,기혼,500-599만원,100-199만원,Y,2,N,1.0,25.0,19.0,0.0,0.0,0.0,0.0,2200000.0,0.0,1.0,0.0,100-199만원,210.0,335.22709616975374
C-2373,C05,468,여성,42,40대,전업주부,전문대학 졸업,자가,아파트,기혼,300-399만원,100-199만원,Y,2,N,2.0,34.0,39.0,0.0,0.0,0.0,0.0,33000000.0,0.0,2.0,0.0,200-299만원,27.0,333.1045477886642
C-2374,C06,584,남성,68,60대,기능/노무직,고등학교 졸업,자가,연립/다세대/빌라,기혼,400-499만원,99만원 이하,Y,2,N,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,200-299만원,,414.0407714974831
C-2376,C05,468,남성,43,40대,사무직,대학교 졸업,자가,아파트,기혼,500-599만원,100-199만원,Y,1,N,0.0,0.0,72.0,0.0,21.0,0.0,0.0,0.0,0.0,5.0,2.0,200-299만원,,385.9719070953422
C-2377,C04,327,남성,74,70대,기능/노무직,고등학교 졸업,자가,아파트,기혼,300-399만원,99만원 이하,Y,2,N,1.0,20.0,6.0,0.0,0.0,0.0,0.0,16000000.0,0.0,1.0,0.0,100-199만원,164.0,345.9505920636645
C-2379,C05,448,여성,49,40대,전업주부,고등학교 졸업,전세,아파트,기혼,300-399만원,99만원 이하,Y,2,N,1.0,25.0,22.0,0.0,3.0,0.0,11000000.0,10000000.0,100.0,1.0,1.0,300-399만원,79.0,330.3223403267242
C-2380,C06,528,여성,32,30대,판매/서비스직,전문대학 졸업,전세,아파트,기혼,500-599만원,100-199만원,N,0,N,5.0,103.0,16.0,0.0,0.0,0.0,0.0,130200000.0,0.0,2.0,0.0,100-199만원,181.0,231.1411531101733
C-2381,C05,415,남성,26,20대,무직/기타,대학교 졸업,자가,아파트,미혼,700-799만원,99만원 이하,N,0,N,1.0,7.0,25.0,0.0,5.0,0.0,1800000.0,6900000.0,26.08695652173913,1.0,1.0,300-399만원,61.0,346.8790362144459
C-2383,C07,664,남성,64,60대,기능/노무직,고등학교 졸업,월세,연립/다세대/빌라,기혼,300-399만원,100-199만원,Y,2,N,3.0,75.0,150.0,0.0,0.0,0.0,0.0,1177750000.0,0.0,11.0,0.0,300-399만원,222.0,190.44042135138776
C-2385,C05,438,남성,45,40대,행정관리/전문직,대학교 졸업,자가,단독주택,기혼,400-499만원,200-299만원,N,0,N,2.0,34.0,54.0,0.0,0.0,0.0,0.0,275000000.0,0.0,3.0,0.0,200-299만원,77.0,348.9020589298581
C-2390,C04,318,여성,35,30대,사무직,전문대학 졸업,전세,아파트,기혼,500-599만원,99만원 이하,Y,1,N,1.0,25.0,1.0,0.0,0.0,0.0,0.0,63000000.0,0.0,1.0,0.0,300-399만원,171.0,319.78506588380054
C-2391,C04,388,남성,49,40대,행정관리/전문직,대학원 졸업,자가,단독주택,기혼,600-699만원,100-199만원,Y,2,N,3.0,75.0,106.0,0.0,0.0,0.0,0.0,81410000.0,0.0,15.0,0.0,200-299만원,43.0,299.8237499605397
C-2392,C06,508,여성,41,40대,전업주부,고등학교 졸업,자가,아파트,기혼,300-399만원,99만원 이하,Y,2,Y,6.0,89.0,71.0,0.0,0.0,0.0,0.0,79100000.0,0.0,4.0,0.0,200-299만원,276.0,293.8517022089571
C-2395,C06,551,여성,52,50대,전업주부,고등학교 졸업,자가,연립/다세대/빌라,기혼,500-599만원,100-199만원,Y,1,N,6.0,128.0,120.0,0.0,0.0,0.0,0.0,56730000.0,0.0,12.0,0.0,500-599만원,234.0,229.0266785007449
C-2396,C07,634,여성,62,60대,전업주부,중학교 졸업,자가,아파트,기혼,300-399만원,100-199만원,Y,3,Y,4.0,61.0,41.0,0.0,38.0,0.0,0.0,0.0,0.0,4.0,3.0,200-299만원,233.0,356.56017255567787
C-2397,C04,318,남성,37,30대,사무직,대학교 졸업,자가,아파트,기혼,300-399만원,100-199만원,Y,2,N,1.0,25.0,4.0,0.0,0.0,0.0,0.0,15000000.0,0.0,1.0,0.0,200-299만원,273.0,341.94418914202475
C-2398,C06,500,여성,24,20대,사무직,대학원 졸업,월세,단독주택,미혼,200-299만원,99만원 이하,N,0,N,3.0,42.0,25.0,0.0,0.0,0.0,0.0,8000000.0,0.0,1.0,0.0,200-299만원,68.0,241.79288982831497
C-2402,C06,531,남성,59,50대,사무직,고등학교 졸업,자가,아파트,기혼,300-399만원,100-199만원,Y,2,N,2.0,37.0,80.0,0.0,6.0,0.0,7100000.0,236700000.0,2.999577524292353,4.0,1.0,300-399만원,269.0,333.85137509847493
C-2403,C04,381,남성,53,50대,행정관리/전문직,대학원 졸업,자가,아파트,기혼,500-599만원,100-199만원,Y,2,N,4.0,95.0,42.0,0.0,0.0,0.0,0.0,131210000.0,0.0,4.0,0.0,500-599만원,125.0,262.1950616613842
C-2404,C06,508,여성,41,40대,전업주부,고등학교 졸업,자가,아파트,기혼,300-399만원,99만원 이하,Y,2,N,4.0,67.0,48.0,0.0,0.0,0.0,0.0,164900000.0,0.0,3.0,0.0,200-299만원,173.0,309.3244957028128
C-2406,C05,451,남성,59,50대,사무직,고등학교 졸업,자가,아파트,기혼,300-399만원,100-199만원,Y,2,N,4.0,86.0,33.0,0.0,0.0,0.0,0.0,14000000.0,0.0,2.0,0.0,300-399만원,276.0,274.54293812485685
C-2407,C05,441,남성,51,50대,사무직,대학교 졸업,자가,아파트,기혼,500-599만원,100-199만원,Y,2,N,1.0,25.0,132.0,0.0,0.0,0.0,0.0,379150000.0,0.0,7.0,0.0,100-199만원,127.0,333.3785914995424
C-2408,C06,544,여성,61,60대,기능/노무직,중학교 졸업,전세,단독주택,기혼,300-399만원,99만원 이하,Y,1,N,2.0,50.0,50.0,0.0,0.0,0.0,0.0,9940000.0,0.0,2.0,0.0,100-199만원,272.0,290.3786586081835
C-2409,C06,504,남성,62,60대,기능/노무직,고등학교 졸업,자가,단독주택,기혼,200-299만원,99만원 이하,Y,3,N,3.0,52.0,29.0,0.0,0.0,0.0,0.0,197800000.0,0.0,4.0,0.0,200-299만원,128.0,312.5992956133327
C-2410,C04,348,여성,35,30대,사무직,전문대학 졸업,전세,아파트,기혼,500-599만원,99만원 이하,Y,1,N,6.0,134.0,1.0,0.0,0.0,0.0,0.0,140000000.0,0.0,1.0,0.0,200-299만원,154.0,209.2835798128253
C-2411,C04,335,남성,29,20대,무직/기타,대학교 졸업,자가,아파트,미혼,700-799만원,99만원 이하,N,0,N,1.0,19.0,3.0,0.0,0.0,0.0,0.0,120000.0,0.0,1.0,0.0,200-299만원,19.0,328.0061507539173
C-2412,C04,335,여성,28,20대,사무직,대학교 졸업,자가,연립/다세대/빌라,미혼,700-799만원,99만원 이하,N,0,N,2.0,50.0,1.0,0.0,0.0,0.0,0.0,900000.0,0.0,1.0,0.0,100-199만원,90.0,301.30694219674683
C-2414,C05,428,남성,43,40대,사무직,대학교 졸업,자가,아파트,기혼,400-499만원,100-199만원,Y,2,Y,7.0,163.0,24.0,0.0,0.0,0.0,0.0,119000000.0,0.0,2.0,0.0,300-399만원,145.0,219.762961169159
C-2415,C06,508,남성,34,30대,기능/노무직,전문대학 졸업,전세,단독주택,기혼,300-399만원,100-199만원,Y,1,N,2.0,50.0,22.0,5900000.0,0.0,0.0,0.0,5900000.0,0.0,1.0,0.0,200-299만원,107.0,287.54475630920217
C-2416,C05,478,여성,34,30대,사무직,전문대학 졸업,전세,아파트,기혼,500-599만원,100-199만원,Y,1,N,4.0,86.0,85.0,0.0,0.0,0.0,0.0,568400000.0,0.0,5.0,0.0,100-199만원,67.0,248.56653615311404
C-2418,C04,361,여성,52,50대,전업주부,고등학교 졸업,자가,연립/다세대/빌라,기혼,500-599만원,100-199만원,Y,1,N,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100-199만원,,358.8079068910502
C-2419,C05,485,여성,27,20대,판매/서비스직,대학교 졸업,월세,연립/다세대/빌라,미혼,100-199만원,99만원 이하,N,0,N,0.0,0.0,0.0,0.0,5.0,0.0,170000.0,170000.0,100.0,0.0,1.0,100-199만원,,304.39053122903283
C-2421,C04,398,여성,44,40대,전업주부,대학교 졸업,자가,아파트,기혼,400-499만원,99만원 이하,Y,2,N,2.0,50.0,25.0,0.0,0.0,0.0,0.0,110000000.0,0.0,1.0,0.0,100-199만원,139.0,338.3197202249722
C-2422,C05,474,여성,62,60대,판매/서비스직,고등학교 졸업,자가,아파트,기혼,300-399만원,99만원 이하,Y,2,N,0.0,0.0,25.0,0.0,29.0,0.0,0.0,0.0,0.0,1.0,2.0,300-399만원,,402.58241880176814
C-2424,C07,638,남성,47,40대,기능/노무직,고등학교 졸업,자가,아파트,기혼,600-699만원,99만원 이하,Y,2,N,5.0,118.0,86.0,0.0,27.0,0.0,0.0,0.0,0.0,12.0,3.0,100-199만원,217.0,439.92222126923497
C-2425,C05,421,여성,59,50대,전업주부,고등학교 졸업,자가,아파트,기타(이혼/별거/사별),99만원 이하,99만원 이하,Y,1,Y,3.0,65.0,23.0,0.0,0.0,0.0,0.0,81900000.0,0.0,2.0,0.0,99만원 이하,45.0,306.5709658344022
C-2426,C04,378,남성,45,40대,행정관리/전문직,대학교 졸업,자가,아파트,기혼,500-599만원,100-199만원,Y,2,N,4.0,86.0,23.0,0.0,0.0,0.0,0.0,117000000.0,0.0,2.0,0.0,500-599만원,187.0,273.2819981622765
C-2427,C05,421,여성,54,50대,전업주부,대학교 졸업,자가,단독주택,기혼,400-499만원,100-199만원,Y,1,N,1.0,25.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,200-299만원,61.0,350.2936456618788
C-2429,C06,511,여성,57,50대,전업주부,고등학교 졸업,자가,아파트,기혼,300-399만원,99만원 이하,Y,2,Y,7.0,148.0,117.0,0.0,0.0,0.0,0.0,450800000.0,0.0,12.0,0.0,100-199만원,277.0,230.0835703145437
C-2430,C04,388,여성,47,40대,행정관리/전문직,대학교 졸업,자가,아파트,기혼,700-799만원,100-199만원,Y,2,N,4.0,100.0,47.0,0.0,0.0,0.0,0.0,36800000.0,0.0,6.0,0.0,100-199만원,270.0,237.91193732382845
C-2432,C05,488,여성,49,40대,전업주부,고등학교 졸업,전세,아파트,기혼,300-399만원,99만원 이하,Y,2,Y,6.0,81.0,41.0,0.0,0.0,0.0,0.0,224000000.0,0.0,3.0,0.0,200-299만원,215.0,272.97901028351833
C-2433,C05,461,남성,59,50대,사무직,고등학교 졸업,자가,아파트,기혼,300-399만원,100-199만원,Y,2,Y,6.0,120.0,65.0,0.0,0.0,0.0,0.0,69400000.0,0.0,9.0,0.0,200-299만원,273.0,246.93104761512672
C-2434,C06,528,남성,32,30대,판매/서비스직,대학교 졸업,전세,단독주택,미혼,300-399만원,100-199만원,N,0,N,2.0,50.0,25.0,0.0,0.0,0.0,0.0,40000000.0,0.0,1.0,0.0,300-399만원,124.0,288.6085711380604
C-2435,C05,498,여성,39,30대,전업주부,고등학교 졸업,자가,아파트,기혼,400-499만원,200-299만원,Y,2,N,3.0,61.0,108.0,0.0,0.0,0.0,0.0,50430000.0,0.0,17.0,0.0,200-299만원,79.0,325.4037495388455
C-2437,C06,554,남성,68,60대,기능/노무직,고등학교 졸업,자가,연립/다세대/빌라,기혼,400-499만원,99만원 이하,Y,2,N,5.0,113.0,88.0,0.0,0.0,0.0,0.0,35300000.0,0.0,5.0,0.0,200-299만원,222.0,264.42572784815303
C-2439,C05,424,여성,64,60대,전업주부,중학교 졸업,자가,아파트,기혼,600-699만원,100-199만원,Y,2,N,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100-199만원,,374.6624190185328
C-2440,C05,438,남성,43,40대,사무직,대학교 졸업,자가,아파트,기혼,500-599만원,100-199만원,Y,1,N,6.0,104.0,95.0,0.0,0.0,0.0,0.0,138700000.0,0.0,5.0,0.0,500-599만원,211.0,255.20746170723984
C-2442,C06,595,남성,25,20대,기능/노무직,고등학교 졸업,월세,연립/다세대/빌라,미혼,200-299만원,99만원 이하,N,0,N,3.0,60.0,33.0,0.0,0.0,0.0,0.0,97100000.0,0.0,3.0,0.0,200-299만원,261.0,222.1687835959596
C-2444,C05,408,남성,47,40대,기능/노무직,고등학교 졸업,자가,아파트,기혼,600-699만원,99만원 이하,Y,2,N,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,600-699만원,,385.555145811717
C-2445,C06,581,남성,55,50대,판매/서비스직,고등학교 졸업,자가,단독주택,기혼,300-399만원,100-199만원,Y,2,N,3.0,75.0,112.0,0.0,0.0,0.0,0.0,92720000.0,0.0,16.0,0.0,300-399만원,41.0,284.65117302793834
C-2446,C06,508,여성,34,30대,사무직,전문대학 졸업,전세,아파트,기혼,500-599만원,100-199만원,Y,1,N,3.0,75.0,49.0,12080000.0,0.0,0.0,0.0,19580000.0,0.0,14.0,0.0,300-399만원,93.0,259.8130525060566
C-2447,C06,570,남성,21,20대,기능/노무직,고등학교 졸업,전세,단독주택,미혼,500-599만원,200-299만원,N,0,N,0.0,0.0,50.0,0.0,0.0,0.0,0.0,6100000.0,0.0,2.0,0.0,100-199만원,,342.9916452795605
C-2448,C06,514,여성,61,60대,기능/노무직,중학교 졸업,전세,단독주택,기혼,300-399만원,99만원 이하,Y,1,N,2.0,47.0,16.0,0.0,0.0,0.0,0.0,36000000.0,0.0,1.0,0.0,300-399만원,149.0,293.4134328621521
C-2449,C03,298,여성,36,30대,사무직,대학교 졸업,자가,아파트,기혼,500-599만원,100-199만원,Y,2,N,1.0,25.0,8.0,0.0,0.0,0.0,0.0,2100000.0,0.0,1.0,0.0,200-299만원,271.0,337.10590532883685
C-2450,C04,371,여성,53,50대,사무직,대학교 졸업,자가,아파트,기혼,800-899만원,100-199만원,Y,1,N,4.0,82.0,13.0,0.0,0.0,0.0,0.0,100000000.0,0.0,1.0,0.0,100-199만원,152.0,322.1661898011369
C-2451,C06,518,남성,48,40대,기능/노무직,고등학교 졸업,자가,단독주택,기혼,300-399만원,100-199만원,Y,2,N,5.0,110.0,26.0,0.0,0.0,0.0,0.0,390000000.0,0.0,2.0,0.0,300-399만원,135.0,250.28317520205331
C-2452,C07,621,남성,59,50대,사무직,전문대학 졸업,자가,아파트,기혼,400-499만원,99만원 이하,Y,2,N,2.0,50.0,187.0,0.0,55.0,0.0,0.0,0.0,0.0,13.0,6.0,100-199만원,163.0,682.180937369873
C-2453,C05,438,여성,39,30대,전업주부,전문대학 졸업,자가,아파트,기혼,300-399만원,100-199만원,Y,1,N,1.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,200-299만원,27.0,353.12975287385325
C-2454,C05,438,여성,46,40대,전업주부,고등학교 졸업,자가,아파트,기혼,500-599만원,100-199만원,Y,2,N,3.0,57.0,19.0,0.0,0.0,0.0,0.0,340000000.0,0.0,1.0,0.0,500-599만원,190.0,303.62763872361984
C-2457,C04,380,남성,21,20대,학생(재수생포함),대학교 재학,자가,아파트,미혼,400-499만원,100-199만원,N,0,N,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,200-299만원,,382.03131425456337
C-2459,C05,418,남성,43,40대,사무직,대학교 졸업,자가,아파트,기혼,500-599만원,100-199만원,Y,1,N,6.0,121.0,25.0,0.0,0.0,0.0,0.0,230000000.0,0.0,2.0,0.0,500-599만원,222.0,237.8913968463601
C-2462,C06,551,남성,53,50대,행정관리/전문직,대학원 졸업,자가,아파트,기혼,500-599만원,100-199만원,Y,2,N,1.0,25.0,101.0,0.0,29.0,0.0,0.0,0.0,0.0,7.0,4.0,500-599만원,46.0,381.9815830939248
C-2463,C06,538,여성,34,30대,사무직,전문대학 졸업,전세,아파트,기혼,500-599만원,100-199만원,Y,1,N,3.0,75.0,85.0,0.0,9.0,0.0,8300000.0,40040000.0,20.72927072927073,9.0,2.0,200-299만원,108.0,273.17813815602324
C-2466,C05,464,여성,65,60대,전업주부,고등학교 졸업,자가,단독주택,기혼,300-399만원,100-199만원,Y,3,N,2.0,39.0,25.0,0.0,0.0,0.0,0.0,10000000.0,0.0,1.0,0.0,200-299만원,114.0,320.85965612298367
C-2467,C05,428,여성,35,30대,사무직,전문대학 졸업,전세,아파트,기혼,500-599만원,99만원 이하,Y,1,N,5.0,98.0,8.0,0.0,0.0,0.0,0.0,10000000.0,0.0,1.0,0.0,300-399만원,149.0,245.7008708604488
C-2468,C05,468,남성,43,40대,판매/서비스직,전문대학 졸업,자가,아파트,기혼,300-399만원,100-199만원,Y,2,N,1.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,300-399만원,5.0,360.0245802032395
C-2469,C07,628,남성,47,40대,기능/노무직,고등학교 졸업,자가,아파트,기혼,600-699만원,99만원 이하,Y,2,N,4.0,80.0,29.0,0.0,84.0,0.0,0.0,0.0,0.0,3.0,6.0,100-199만원,199.0,426.1092104744101
C-2470,C05,488,여성,30,30대,사무직,대학교 졸업,전세,아파트,미혼,200-299만원,99만원 이하,N,0,N,3.0,75.0,25.0,0.0,4.0,0.0,9100000.0,108510000.0,8.386323841120634,4.0,1.0,200-299만원,85.0,280.73696207405595
C-2472,C05,425,여성,28,20대,사무직,대학교 졸업,자가,연립/다세대/빌라,미혼,700-799만원,99만원 이하,N,0,N,2.0,38.0,25.0,0.0,0.0,0.0,0.0,2800000.0,0.0,1.0,0.0,100-199만원,100.0,313.4460392126213
C-2474,C04,318,여성,37,30대,전업주부,대학교 졸업,자가,아파트,기혼,500-599만원,99만원 이하,N,0,Y,7.0,135.0,22.0,0.0,0.0,0.0,0.0,55400000.0,0.0,3.0,0.0,100-199만원,137.0,243.1503096466685
C-2475,C04,368,남성,49,40대,행정관리/전문직,대학원 졸업,자가,단독주택,기혼,600-699만원,100-199만원,Y,2,Y,6.0,116.0,15.0,0.0,0.0,0.0,0.0,82000000.0,0.0,2.0,0.0,100-199만원,191.0,265.0712141473539
C-2476,C05,470,남성,21,20대,학생(재수생포함),대학교 재학,자가,아파트,미혼,400-499만원,100-199만원,N,0,N,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,400-499만원,,382.03131425456337
C-2477,C05,418,남성,39,30대,사무직,대학교 졸업,자가,아파트,기혼,300-399만원,100-199만원,Y,2,N,3.0,58.0,14.0,0.0,0.0,0.0,0.0,100000000.0,0.0,1.0,0.0,300-399만원,154.0,307.89146800851483
C-2478,C06,555,여성,28,20대,무직/기타,전문대학 졸업,전세,아파트,미혼,99만원 이하,99만원 이하,N,0,Y,5.0,97.0,30.0,0.0,0.0,0.0,0.0,18800000.0,0.0,5.0,0.0,99만원 이하,154.0,247.5360288655617
C-2479,C06,588,남성,31,30대,판매/서비스직,대학교 졸업,전세,연립/다세대/빌라,기혼,500-599만원,100-199만원,Y,1,N,5.0,118.0,67.0,0.0,0.0,0.0,0.0,73610000.0,0.0,9.0,0.0,100-199만원,274.0,215.03716223016647
C-2480,C05,418,여성,42,40대,사무직,대학교 졸업,자가,아파트,기혼,500-599만원,99만원 이하,Y,2,N,4.0,91.0,30.0,0.0,38.0,5600000.0,5600000.0,9900000.0,56.56565656565656,3.0,2.0,300-399만원,211.0,321.9370773289807
C-2481,C05,408,남성,37,30대,사무직,대학교 졸업,자가,아파트,기혼,300-399만원,100-199만원,Y,2,N,1.0,25.0,29.0,0.0,0.0,0.0,0.0,70000000.0,0.0,2.0,0.0,300-399만원,211.0,341.94418914202475
