chaju_id,credit_class,score_risk,gender,age,agegroup,job,edu,dwell_type,house_type,marriage,income_home_grp,income_ind_grp,expenditure_grp,child_cd,no_child,flag_priv_biz_cd,card_count,card_period,loan_period,Pcard_loan_amt,over_period,Pcard_over_amt,over_amt,loan_amt_final2,del_rate,loan_count,overdue_count
C-1927,C05,448,남성,33,30대,사무직,대학교 졸업,전세,연립/다세대/빌라,기혼,500-599만원,200-299만원,100-199만원,N,0,N,2.0,32.0,21.0,0.0,0.0,0.0,0.0,32300000.0,0.0,2.0,0.0
C-1928,C04,371,남성,50,50대,판매/서비스직,대학교 졸업,자가,연립/다세대/빌라,기혼,500-599만원,500-599만원,100-199만원,Y,2,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1929,C06,501,여성,52,50대,판매/서비스직,전문대학 졸업,자가,아파트,기혼,600-699만원,200-299만원,99만원 이하,Y,2,N,4.0,100.0,93.0,0.0,0.0,0.0,0.0,340800000.0,0.0,6.0,0.0
C-1930,C04,371,남성,52,50대,기능/노무직,고등학교 졸업,자가,단독주택,기혼,400-499만원,300-399만원,100-199만원,Y,2,N,0.0,0.0,2.0,0.0,2.0,0.0,130000.0,2530000.0,5.138339920948617,1.0,1.0
C-1931,C04,328,남성,39,30대,사무직,대학교 졸업,자가,아파트,기혼,300-399만원,300-399만원,100-199만원,Y,2,N,3.0,47.0,2.0,0.0,0.0,0.0,0.0,370000.0,0.0,1.0,0.0
C-1932,C04,358,여성,32,30대,사무직,고등학교 졸업,자가,연립/다세대/빌라,미혼,600-699만원,200-299만원,99만원 이하,N,0,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1933,C05,408,여성,40,40대,무직/기타,대학교 졸업,전세,아파트,기혼,300-399만원,300-399만원,100-199만원,Y,1,N,5.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1934,C05,457,여성,70,70대,기능/노무직,중학교 졸업,자가,연립/다세대/빌라,기타(이혼/별거/사별),100-199만원,100-199만원,99만원 이하,Y,2,N,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1935,C05,491,남성,56,50대,기능/노무직,고등학교 졸업,자가,아파트,기혼,600-699만원,500-599만원,100-199만원,Y,2,N,7.0,146.0,30.0,0.0,0.0,0.0,0.0,549900000.0,0.0,2.0,0.0
C-1936,C06,584,남성,65,60대,기능/노무직,중학교 졸업,자가,아파트,기혼,200-299만원,200-299만원,99만원 이하,Y,2,N,3.0,75.0,142.0,0.0,8.0,0.0,7430000.0,60970000.0,12.186321141545022,16.0,3.0
C-1937,C05,428,여성,47,40대,전업주부,전문대학 졸업,자가,아파트,기혼,400-499만원,100-199만원,99만원 이하,Y,2,N,3.0,75.0,19.0,0.0,0.0,0.0,0.0,12000000.0,0.0,1.0,0.0
C-1938,C05,455,남성,26,20대,행정관리/전문직,대학교 졸업,자가,연립/다세대/빌라,미혼,900-999만원,300-399만원,100-199만원,N,0,N,2.0,47.0,112.0,0.0,14.0,0.0,510000.0,172210000.0,0.2961500493583415,8.0,1.0
C-1939,C05,468,남성,36,30대,판매/서비스직,대학교 졸업,전세,아파트,기혼,400-499만원,400-499만원,100-199만원,Y,1,N,1.0,25.0,38.0,0.0,0.0,0.0,0.0,15330000.0,0.0,3.0,0.0
C-1940,C04,381,여성,58,50대,판매/서비스직,고등학교 졸업,자가,아파트,기혼,500-599만원,200-299만원,100-199만원,Y,1,N,3.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1941,C04,341,여성,53,50대,기능/노무직,고등학교 졸업,자가,아파트,기혼,400-499만원,100-199만원,99만원 이하,Y,2,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1942,C04,317,남성,72,70대,기능/노무직,대학교 졸업,자가,아파트,기혼,300-399만원,300-399만원,100-199만원,Y,2,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1943,C06,501,남성,55,50대,기능/노무직,고등학교 졸업,자가,아파트,기혼,400-499만원,300-399만원,100-199만원,Y,2,N,4.0,82.0,138.0,0.0,0.0,0.0,0.0,145000000.0,0.0,6.0,0.0
C-1944,C04,371,여성,58,50대,전업주부,고등학교 졸업,자가,아파트,기혼,300-399만원,100-199만원,100-199만원,Y,1,N,3.0,72.0,19.0,0.0,0.0,0.0,0.0,1300000.0,0.0,5.0,0.0
C-1945,C06,538,남성,44,40대,행정관리/전문직,대학교 졸업,자가,아파트,기혼,800-899만원,500-599만원,200-299만원,Y,2,N,1.0,13.0,45.0,0.0,72.0,0.0,13780000.0,20050000.0,68.7281795511222,3.0,4.0
C-1946,C04,394,남성,66,60대,기능/노무직,고등학교 졸업,자가,상가주택,기혼,400-499만원,200-299만원,99만원 이하,Y,2,N,1.0,25.0,0.0,0.0,21.0,0.0,820000.0,820000.0,100.0,0.0,1.0
C-1947,C05,454,남성,62,60대,판매/서비스직,고등학교 졸업,자가,단독주택,기혼,700-799만원,200-299만원,100-199만원,Y,2,N,2.0,21.0,20.0,0.0,0.0,0.0,0.0,174100000.0,0.0,4.0,0.0
C-1948,C05,498,여성,38,30대,판매/서비스직,고등학교 졸업,자가,아파트,기혼,500-599만원,200-299만원,200-299만원,Y,1,N,2.0,48.0,25.0,0.0,0.0,0.0,0.0,120000000.0,0.0,1.0,0.0
C-1949,C06,564,여성,61,60대,기능/노무직,중학교 졸업,전세,단독주택,기혼,300-399만원,100-199만원,99만원 이하,Y,1,N,7.0,117.0,54.0,0.0,0.0,0.0,0.0,499600000.0,0.0,3.0,0.0
C-1950,C04,374,여성,60,60대,전업주부,고등학교 졸업,자가,연립/다세대/빌라,기혼,600-699만원,200-299만원,200-299만원,Y,2,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1951,C05,415,남성,28,20대,행정관리/전문직,대학교 졸업,전세,단독주택,기혼,300-399만원,300-399만원,100-199만원,Y,1,N,0.0,0.0,22.0,0.0,0.0,0.0,0.0,15000000.0,0.0,1.0,0.0
C-1952,C04,325,남성,28,20대,행정관리/전문직,대학교 졸업,전세,단독주택,기혼,300-399만원,300-399만원,100-199만원,Y,1,N,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1953,C04,391,남성,57,50대,행정관리/전문직,대학교 졸업,자가,아파트,기혼,500-599만원,500-599만원,100-199만원,Y,2,N,3.0,58.0,44.0,0.0,0.0,0.0,0.0,82000000.0,0.0,2.0,0.0
C-1954,C04,301,여성,56,50대,전업주부,전문대학 졸업,자가,아파트,기혼,600-699만원,100-199만원,100-199만원,Y,1,N,0.0,0.0,0.0,0.0,6.0,0.0,300000.0,300000.0,100.0,0.0,1.0
C-1955,C05,458,여성,45,40대,기능/노무직,고등학교 졸업,자가,아파트,기혼,300-399만원,100-199만원,99만원 이하,Y,1,N,2.0,50.0,40.0,0.0,0.0,0.0,0.0,14450000.0,0.0,6.0,0.0
C-1956,C04,385,여성,28,20대,행정관리/전문직,대학교 졸업,전세,연립/다세대/빌라,미혼,200-299만원,200-299만원,99만원 이하,N,0,N,3.0,75.0,5.0,0.0,0.0,0.0,0.0,3000000.0,0.0,1.0,0.0
C-1957,C03,261,남성,53,50대,행정관리/전문직,대학원 졸업,자가,아파트,기혼,500-599만원,500-599만원,100-199만원,Y,2,N,0.0,0.0,0.0,0.0,24.0,0.0,870000.0,870000.0,100.0,0.0,1.0
C-1958,C05,438,여성,42,40대,사무직,대학교 졸업,자가,아파트,기혼,500-599만원,100-199만원,99만원 이하,Y,2,N,2.0,49.0,131.0,0.0,1.0,0.0,3200000.0,87510000.0,3.6567249457204887,12.0,1.0
C-1959,C06,511,남성,57,50대,기능/노무직,고등학교 졸업,자가,단독주택,기혼,700-799만원,300-399만원,99만원 이하,Y,1,N,1.0,13.0,97.0,0.0,0.0,0.0,0.0,704700000.0,0.0,5.0,0.0
C-1960,C04,355,여성,84,80대이상,학생(재수생포함),대학교 재학,자가,연립/다세대/빌라,미혼,400-499만원,400-499만원,99만원 이하,N,0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1961,C06,564,남성,69,60대,기능/노무직,고등학교 졸업,자가,아파트,기혼,200-299만원,200-299만원,99만원 이하,Y,2,N,0.0,0.0,25.0,0.0,13.0,0.0,460000000.0,660000000.0,69.6969696969697,1.0,1.0
C-1962,C04,398,남성,49,40대,행정관리/전문직,대학원 졸업,자가,단독주택,기혼,600-699만원,600-699만원,100-199만원,Y,2,Y,4.0,90.0,63.0,0.0,6.0,0.0,430000.0,23960000.0,1.7946577629382303,13.0,1.0
C-1963,C06,525,여성,26,20대,판매/서비스직,고등학교 졸업,자가,아파트,미혼,400-499만원,200-299만원,100-199만원,N,0,N,0.0,0.0,50.0,0.0,10.0,0.0,6000000.0,48000000.0,12.5,2.0,1.0
C-1964,C05,488,여성,33,30대,사무직,대학교 졸업,전세,아파트,미혼,200-299만원,200-299만원,100-199만원,N,0,N,2.0,29.0,85.0,0.0,0.0,0.0,0.0,32470000.0,0.0,4.0,0.0
C-1965,C05,448,여성,33,30대,전업주부,대학교 졸업,전세,아파트,기혼,300-399만원,300-399만원,100-199만원,Y,2,N,2.0,38.0,12.0,0.0,0.0,0.0,0.0,150700000.0,0.0,3.0,0.0
C-1966,C05,478,여성,37,30대,전업주부,대학교 졸업,자가,아파트,기혼,200-299만원,200-299만원,100-199만원,Y,2,N,1.0,2.0,25.0,0.0,56.0,0.0,30600000.0,29600000.0,100.0,1.0,3.0
C-1967,C04,358,여성,41,40대,전업주부,고등학교 졸업,자가,아파트,기혼,300-399만원,300-399만원,99만원 이하,Y,2,Y,6.0,113.0,16.0,0.0,0.0,0.0,0.0,10130000.0,0.0,4.0,0.0
C-1968,C04,305,남성,26,20대,행정관리/전문직,대학교 졸업,자가,연립/다세대/빌라,미혼,900-999만원,300-399만원,100-199만원,N,0,N,3.0,47.0,6.0,0.0,0.0,0.0,0.0,30000000.0,0.0,1.0,0.0
C-1969,C05,464,여성,66,60대,전업주부,중학교 졸업,자가,단독주택,기혼,300-399만원,100-199만원,99만원 이하,Y,3,N,1.0,25.0,42.0,0.0,1.0,0.0,10000000.0,11910000.0,83.9630562552477,2.0,1.0
C-1970,C07,668,여성,43,40대,기능/노무직,전문대학 졸업,자가,단독주택,기혼,500-599만원,200-299만원,100-199만원,Y,2,N,4.0,94.0,59.0,0.0,47.0,0.0,25200000.0,40850000.0,61.6891064871481,5.0,4.0
C-1971,C04,364,여성,64,60대,전업주부,중학교 졸업,자가,아파트,기혼,600-699만원,200-299만원,100-199만원,Y,2,N,3.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1972,C05,478,남성,31,30대,판매/서비스직,대학교 졸업,자가,아파트,미혼,500-599만원,200-299만원,99만원 이하,N,0,N,2.0,50.0,50.0,0.0,0.0,0.0,0.0,41120000.0,0.0,7.0,0.0
C-1973,C04,398,남성,49,40대,행정관리/전문직,대학교 졸업,자가,아파트,기혼,300-399만원,300-399만원,100-199만원,Y,2,N,6.0,90.0,24.0,0.0,0.0,0.0,0.0,25700000.0,0.0,2.0,0.0
C-1974,C04,361,여성,55,50대,판매/서비스직,고등학교 졸업,자가,아파트,기혼,500-599만원,100-199만원,99만원 이하,N,0,N,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1975,C06,544,여성,63,60대,전업주부,고등학교 졸업,자가,단독주택,기혼,600-699만원,200-299만원,300-399만원,Y,2,N,4.0,100.0,77.0,0.0,0.0,0.0,0.0,22950000.0,0.0,6.0,0.0
C-1976,C05,438,여성,31,30대,사무직,대학교 졸업,월세,연립/다세대/빌라,미혼,100-199만원,100-199만원,99만원 이하,N,0,N,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1977,C04,324,남성,67,60대,기능/노무직,고등학교 졸업,자가,아파트,기혼,400-499만원,200-299만원,99만원 이하,Y,2,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1978,C04,338,여성,41,40대,전업주부,고등학교 졸업,자가,아파트,기혼,300-399만원,100-199만원,99만원 이하,Y,2,N,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1979,C04,398,여성,42,40대,사무직,대학교 졸업,자가,아파트,기혼,500-599만원,100-199만원,99만원 이하,Y,2,N,1.0,25.0,13.0,0.0,14.0,0.0,3800000.0,7230000.0,52.558782849239286,4.0,1.0
C-1980,C04,338,남성,37,30대,사무직,대학교 졸업,자가,아파트,기혼,300-399만원,300-399만원,100-199만원,Y,2,N,3.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1981,C05,454,여성,66,60대,전업주부,고등학교 졸업,자가,단독주택,기혼,400-499만원,300-399만원,100-199만원,Y,3,Y,5.0,65.0,27.0,0.0,0.0,0.0,0.0,6500000.0,0.0,2.0,0.0
C-1982,C05,428,남성,45,40대,행정관리/전문직,대학교 졸업,자가,단독주택,기혼,400-499만원,400-499만원,200-299만원,N,0,N,3.0,75.0,60.0,0.0,0.0,0.0,0.0,129000000.0,0.0,3.0,0.0
C-1983,C05,424,여성,60,60대,판매/서비스직,고등학교 졸업,자가,연립/다세대/빌라,기혼,700-799만원,200-299만원,300-399만원,Y,2,N,5.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1984,C05,438,남성,45,40대,행정관리/전문직,대학교 졸업,자가,단독주택,기혼,700-799만원,700-799만원,100-199만원,Y,2,Y,4.0,88.0,120.0,0.0,0.0,0.0,0.0,404500000.0,0.0,8.0,0.0
C-1985,C05,428,남성,38,30대,행정관리/전문직,대학교 졸업,자가,아파트,기혼,500-599만원,500-599만원,100-199만원,Y,2,N,3.0,54.0,71.0,0.0,0.0,0.0,0.0,77600000.0,0.0,4.0,0.0
C-1986,C05,438,남성,49,40대,판매/서비스직,전문대학 졸업,전세,연립/다세대/빌라,기혼,600-699만원,400-499만원,200-299만원,Y,2,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1987,C06,518,여성,43,40대,판매/서비스직,대학교 졸업,자가,아파트,기혼,400-499만원,100-199만원,100-199만원,Y,2,N,2.0,50.0,61.0,0.0,0.0,0.0,0.0,75420000.0,0.0,9.0,0.0
C-1988,C04,335,여성,25,20대,사무직,전문대학 졸업,자가,아파트,미혼,600-699만원,100-199만원,99만원 이하,N,0,N,0.0,0.0,0.0,0.0,23.0,0.0,2100000.0,2100000.0,100.0,0.0,1.0
C-1989,C04,338,남성,35,30대,사무직,대학교 졸업,전세,아파트,기혼,300-399만원,300-399만원,100-199만원,Y,1,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1990,C05,458,남성,49,40대,행정관리/전문직,대학원 졸업,자가,단독주택,기혼,600-699만원,600-699만원,100-199만원,Y,2,N,4.0,100.0,122.0,0.0,0.0,0.0,0.0,31780000.0,0.0,14.0,0.0
C-1991,C05,447,여성,73,70대,무직/기타,중학교 졸업,자가,아파트,기타(이혼/별거/사별),99만원 이하,99만원 이하,99만원 이하,Y,1,N,3.0,53.0,3.0,0.0,0.0,0.0,0.0,400000.0,0.0,2.0,0.0
C-1992,C06,541,남성,50,50대,기능/노무직,고등학교 졸업,전세,연립/다세대/빌라,미혼,200-299만원,200-299만원,99만원 이하,N,0,N,2.0,49.0,23.0,0.0,12.0,0.0,2600000.0,29180000.0,8.910212474297465,2.0,2.0
C-1993,C04,351,남성,56,50대,행정관리/전문직,대학원 졸업,자가,아파트,기혼,1000만원 이상,1000만원 이상,300-399만원,Y,2,N,4.0,100.0,28.0,0.0,0.0,0.0,0.0,279400000.0,0.0,4.0,0.0
C-1994,C04,308,남성,37,30대,사무직,대학교 졸업,자가,아파트,기혼,300-399만원,300-399만원,100-199만원,Y,2,N,0.0,0.0,0.0,0.0,12.0,0.0,780000.0,780000.0,100.0,0.0,1.0
C-1995,C04,317,남성,72,70대,기능/노무직,대학교 졸업,자가,아파트,기혼,300-399만원,300-399만원,100-199만원,Y,2,N,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-1996,C04,367,여성,72,70대,전업주부,초등학교 졸업,자가,아파트,기혼,99만원 이하,99만원 이하,99만원 이하,Y,2,N,2.0,50.0,76.0,0.0,40.0,0.0,14700000.0,46330000.0,31.72890135981006,6.0,3.0
C-1997,C05,468,여성,42,40대,전업주부,전문대학 졸업,자가,아파트,기혼,300-399만원,300-399만원,100-199만원,Y,2,N,0.0,0.0,0.0,0.0,31.0,0.0,10170000.0,10170000.0,100.0,0.0,2.0
C-1998,C05,408,남성,44,40대,행정관리/전문직,대학교 졸업,자가,단독주택,기혼,600-699만원,600-699만원,300-399만원,Y,1,N,3.0,42.0,50.0,0.0,0.0,0.0,0.0,85000000.0,0.0,2.0,0.0
C-1999,C04,394,남성,62,60대,기능/노무직,고등학교 졸업,자가,단독주택,기혼,200-299만원,100-199만원,99만원 이하,Y,3,N,3.0,75.0,2.0,0.0,0.0,0.0,0.0,600000.0,0.0,1.0,0.0
C-2000,C05,444,남성,62,60대,판매/서비스직,고등학교 졸업,자가,단독주택,기혼,700-799만원,200-299만원,100-199만원,Y,2,N,0.0,0.0,25.0,0.0,0.0,0.0,0.0,10000000.0,0.0,1.0,0.0
C-2001,C05,491,남성,54,50대,판매/서비스직,고등학교 졸업,자가,아파트,미혼,300-399만원,300-399만원,100-199만원,N,0,N,0.0,0.0,47.0,0.0,0.0,0.0,0.0,216000000.0,0.0,2.0,0.0
C-2002,C05,461,남성,50,50대,기능/노무직,고등학교 졸업,전세,연립/다세대/빌라,미혼,200-299만원,200-299만원,99만원 이하,N,0,N,5.0,101.0,4.0,0.0,0.0,0.0,0.0,12400000.0,0.0,3.0,0.0
C-2003,C03,278,여성,42,40대,사무직,대학교 졸업,자가,아파트,기혼,500-599만원,100-199만원,99만원 이하,Y,2,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2004,C05,491,남성,55,50대,판매/서비스직,고등학교 졸업,자가,아파트,기혼,700-799만원,400-499만원,100-199만원,Y,3,N,0.0,0.0,40.0,0.0,37.0,0.0,27900000.0,80800000.0,34.52970297029702,3.0,4.0
C-2005,C04,340,여성,21,20대,학생(재수생포함),대학교 재학,자가,아파트,미혼,700-799만원,700-799만원,99만원 이하,N,0,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2006,C05,468,여성,33,30대,전업주부,대학교 졸업,전세,아파트,기혼,300-399만원,300-399만원,100-199만원,Y,2,N,7.0,146.0,13.0,0.0,0.0,0.0,0.0,36050000.0,0.0,3.0,0.0
C-2007,C03,297,여성,79,70대,전업주부,대학교 졸업,전세,아파트,기혼,300-399만원,300-399만원,99만원 이하,Y,1,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2008,C05,414,여성,63,60대,판매/서비스직,고등학교 졸업,자가,단독주택,기혼,400-499만원,200-299만원,100-199만원,Y,2,Y,3.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2009,C05,498,남성,47,40대,기능/노무직,고등학교 졸업,자가,아파트,기혼,600-699만원,500-599만원,99만원 이하,Y,2,Y,4.0,82.0,155.0,0.0,0.0,0.0,0.0,345350000.0,0.0,8.0,0.0
C-2010,C04,378,여성,38,30대,행정관리/전문직,대학교 졸업,자가,아파트,기혼,700-799만원,300-399만원,100-199만원,Y,2,N,3.0,54.0,89.0,0.0,0.0,0.0,0.0,187400000.0,0.0,8.0,0.0
C-2011,C05,438,여성,47,40대,전업주부,대학교 졸업,자가,단독주택,기혼,300-399만원,300-399만원,100-199만원,Y,2,N,1.0,25.0,48.0,0.0,0.0,0.0,0.0,133770000.0,0.0,3.0,0.0
C-2012,C05,441,남성,57,50대,기능/노무직,중학교 졸업,전세,아파트,기혼,200-299만원,100-199만원,100-199만원,Y,2,N,4.0,62.0,18.0,0.0,0.0,0.0,0.0,153300000.0,0.0,2.0,0.0
C-2013,C05,428,여성,35,30대,사무직,전문대학 졸업,전세,아파트,기혼,500-599만원,200-299만원,99만원 이하,Y,1,N,4.0,85.0,39.0,0.0,0.0,0.0,0.0,1640000.0,0.0,4.0,0.0
C-2014,C06,578,남성,30,30대,사무직,대학교 졸업,월세,아파트,미혼,200-299만원,200-299만원,100-199만원,N,0,Y,4.0,100.0,83.0,0.0,0.0,0.0,0.0,1250430000.0,0.0,13.0,0.0
C-2015,C03,297,여성,79,70대,전업주부,대학교 졸업,전세,아파트,기혼,300-399만원,300-399만원,99만원 이하,Y,1,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2016,C05,447,여성,73,70대,무직/기타,중학교 졸업,자가,아파트,기타(이혼/별거/사별),99만원 이하,99만원 이하,99만원 이하,Y,1,N,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2017,C05,478,남성,31,30대,판매/서비스직,전문대학 졸업,자가,아파트,미혼,600-699만원,200-299만원,99만원 이하,N,0,N,3.0,33.0,70.0,0.0,0.0,0.0,0.0,131000000.0,0.0,4.0,0.0
C-2018,C05,468,남성,38,30대,사무직,전문대학 졸업,자가,아파트,기혼,400-499만원,400-499만원,100-199만원,Y,2,N,4.0,67.0,121.0,0.0,0.0,0.0,0.0,589000000.0,0.0,7.0,0.0
C-2019,C04,384,남성,68,60대,기능/노무직,중학교 졸업,자가,아파트,기혼,400-499만원,300-399만원,99만원 이하,Y,3,Y,4.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2020,C04,371,여성,58,50대,전업주부,고등학교 졸업,자가,아파트,기혼,300-399만원,100-199만원,100-199만원,Y,1,N,4.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2021,C05,418,여성,48,40대,판매/서비스직,고등학교 졸업,자가,연립/다세대/빌라,기혼,500-599만원,200-299만원,100-199만원,Y,2,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2022,C05,404,여성,67,60대,판매/서비스직,중학교 졸업,자가,상가주택,기혼,800-899만원,100-199만원,100-199만원,Y,2,N,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2023,C06,528,여성,49,40대,전업주부,고등학교 졸업,전세,아파트,기혼,300-399만원,100-199만원,99만원 이하,Y,2,N,0.0,0.0,120.0,0.0,18.0,0.0,29700000.0,59070000.0,50.27932960893855,9.0,3.0
C-2024,C04,317,남성,72,70대,기능/노무직,대학교 졸업,자가,아파트,기혼,300-399만원,300-399만원,100-199만원,Y,2,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2025,C05,488,여성,34,30대,사무직,전문대학 졸업,전세,아파트,기혼,500-599만원,200-299만원,100-199만원,Y,1,N,2.0,50.0,100.0,0.0,0.0,0.0,0.0,44850000.0,0.0,8.0,0.0
C-2026,C04,318,남성,38,30대,사무직,대학교 졸업,자가,아파트,기혼,600-699만원,500-599만원,300-399만원,Y,1,N,0.0,0.0,11.0,0.0,5.0,0.0,134700000.0,89100000.0,100.0,2.0,2.0
C-2027,C06,544,남성,61,60대,무직/기타,중학교 졸업,자가,단독주택,기혼,100-199만원,100-199만원,99만원 이하,Y,3,Y,4.0,93.0,15.0,0.0,0.0,0.0,0.0,4940000.0,0.0,7.0,0.0
C-2028,C04,327,남성,74,70대,기능/노무직,고등학교 졸업,자가,아파트,기혼,300-399만원,200-299만원,99만원 이하,Y,2,N,4.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2029,C03,288,여성,40,40대,행정관리/전문직,대학교 졸업,자가,아파트,미혼,1000만원 이상,1000만원 이상,200-299만원,N,0,N,4.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2030,C05,494,남성,61,60대,행정관리/전문직,대학교 졸업,자가,연립/다세대/빌라,기혼,700-799만원,400-499만원,200-299만원,Y,2,Y,4.0,100.0,104.0,0.0,0.0,0.0,0.0,157000000.0,0.0,15.0,0.0
C-2031,C03,297,남성,73,70대,사무직,대학교 졸업,자가,아파트,기혼,400-499만원,400-499만원,200-299만원,Y,2,N,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2032,C09,824,남성,61,60대,무직/기타,중학교 졸업,자가,단독주택,기혼,100-199만원,100-199만원,99만원 이하,Y,3,N,4.0,97.0,115.0,2200000.0,102.0,0.0,27860000.0,57980000.0,48.051052086926525,6.0,5.0
C-2033,C04,308,여성,37,30대,전업주부,대학교 졸업,자가,아파트,기혼,500-599만원,200-299만원,99만원 이하,N,0,Y,4.0,93.0,28.0,0.0,0.0,0.0,0.0,10720000.0,0.0,7.0,0.0
C-2034,C03,297,여성,75,70대,판매/서비스직,대학교 졸업,자가,아파트,기혼,500-599만원,200-299만원,99만원 이하,Y,2,N,2.0,35.0,25.0,0.0,25.0,0.0,3100000.0,3600000.0,86.11111111111111,1.0,1.0
C-2035,C04,328,여성,35,30대,사무직,전문대학 졸업,전세,아파트,기혼,500-599만원,200-299만원,99만원 이하,Y,1,N,2.0,47.0,7.0,0.0,0.0,0.0,0.0,40000000.0,0.0,1.0,0.0
C-2036,C04,361,여성,53,50대,기능/노무직,고등학교 졸업,자가,아파트,기혼,400-499만원,100-199만원,99만원 이하,Y,2,Y,5.0,98.0,13.0,0.0,0.0,0.0,0.0,108400000.0,0.0,2.0,0.0
C-2037,C05,428,남성,44,40대,행정관리/전문직,대학교 졸업,자가,단독주택,기혼,600-699만원,600-699만원,300-399만원,Y,1,N,4.0,91.0,31.0,0.0,0.0,0.0,0.0,17100000.0,0.0,2.0,0.0
C-2038,C04,394,여성,66,60대,전업주부,중학교 졸업,자가,단독주택,기혼,300-399만원,100-199만원,99만원 이하,Y,3,N,5.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2039,C04,378,여성,38,30대,판매/서비스직,고등학교 졸업,자가,아파트,기혼,500-599만원,200-299만원,100-199만원,Y,2,N,3.0,31.0,2.0,0.0,0.0,0.0,0.0,30000000.0,0.0,1.0,0.0
C-2040,C04,341,남성,59,50대,사무직,고등학교 졸업,자가,아파트,기혼,300-399만원,300-399만원,100-199만원,Y,2,N,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2041,C05,438,여성,36,30대,기능/노무직,고등학교 졸업,자가,연립/다세대/빌라,기혼,500-599만원,200-299만원,200-299만원,Y,1,N,4.0,78.0,37.0,2600000.0,0.0,0.0,0.0,26520000.0,0.0,10.0,0.0
C-2042,C03,294,남성,61,60대,행정관리/전문직,대학교 졸업,자가,연립/다세대/빌라,기혼,700-799만원,400-499만원,200-299만원,Y,2,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2043,C04,334,여성,66,60대,전업주부,대학교 졸업,자가,단독주택,기혼,700-799만원,200-299만원,400-499만원,Y,2,N,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-2044,C06,538,여성,31,30대,사무직,대학교 졸업,월세,연립/다세대/빌라,미혼,100-199만원,100-199만원,99만원 이하,N,0,N,2.0,50.0,25.0,0.0,0.0,0.0,0.0,2000000.0,0.0,1.0,0.0
